temperature_c,humidity_pct,rainfall_mm,estimated_soil_moisture_pct,soil_type,growth_stage,irrigation_label
29.9,58.0,34.6,69.9,sandy,fruiting,LOW
29.9,49.3,0.0,53.7,loamy,vegetative,MEDIUM
19.4,59.2,0.0,43.0,sandy,fruiting,HIGH
25.9,66.9,0.0,93.4,sandy,vegetative,LOW
31.6,70.8,6.3,40.7,sandy,seedling,MEDIUM
30.0,62.3,0.0,70.2,sandy,vegetative,MEDIUM
28.8,35.4,0.0,68.8,sandy,vegetative,MEDIUM
26.2,48.5,0.0,38.6,loamy,flowering,MEDIUM
29.1,54.3,0.0,32.9,clay,seedling,MEDIUM
35.6,94.6,10.6,43.5,clay,flowering,LOW
20.1,44.0,4.0,86.7,sandy,seedling,LOW
27.4,83.9,12.0,46.1,sandy,vegetative,LOW
36.7,59.5,8.5,73.5,clay,fruiting,LOW
26.0,44.4,3.5,62.9,sandy,seedling,MEDIUM
32.5,37.9,1.7,74.9,loamy,seedling,MEDIUM
36.2,68.3,4.0,49.9,sandy,fruiting,HIGH
23.2,63.0,12.0,80.7,sandy,vegetative,LOW
23.2,93.9,0.0,52.1,clay,fruiting,LOW
21.5,63.7,8.9,60.4,clay,fruiting,LOW
22.1,27.6,12.7,52.6,loamy,seedling,LOW
35.2,32.7,4.1,44.8,loamy,fruiting,HIGH
37.9,38.4,0.0,36.7,sandy,flowering,HIGH
22.9,70.1,0.0,50.2,sandy,vegetative,MEDIUM
31.0,58.0,0.0,13.0,loamy,flowering,HIGH
30.8,34.4,0.0,32.0,loamy,vegetative,MEDIUM
26.5,42.6,0.0,57.7,sandy,vegetative,MEDIUM
31.0,26.3,0.0,50.3,clay,flowering,MEDIUM
37.3,54.9,0.0,29.3,loamy,fruiting,HIGH
30.6,62.6,2.5,66.2,clay,fruiting,LOW
18.4,53.4,26.5,95.0,sandy,seedling,LOW
38.1,76.7,5.2,50.0,loamy,fruiting,MEDIUM
28.7,79.2,10.4,17.9,sandy,fruiting,MEDIUM
33.1,72.2,0.0,73.0,sandy,vegetative,MEDIUM
41.2,81.6,0.0,55.5,clay,seedling,MEDIUM
34.1,93.0,0.0,20.7,loamy,flowering,HIGH
28.7,50.4,0.0,27.9,loamy,fruiting,MEDIUM
27.4,34.2,11.9,78.1,loamy,flowering,LOW
37.4,54.9,3.7,36.4,loamy,flowering,MEDIUM
23.4,50.1,1.5,21.3,sandy,seedling,HIGH
38.1,76.1,7.0,83.8,loamy,vegetative,LOW
32.1,84.0,1.8,31.9,sandy,flowering,HIGH
21.0,54.4,1.4,60.6,sandy,fruiting,MEDIUM
18.5,90.2,0.0,31.5,clay,flowering,MEDIUM
28.1,87.3,5.8,46.6,clay,vegetative,LOW
20.2,80.4,0.0,49.7,sandy,seedling,MEDIUM
21.3,36.2,7.1,63.2,sandy,vegetative,LOW
18.8,29.9,1.7,34.7,loamy,seedling,MEDIUM
36.7,50.5,10.1,52.3,sandy,fruiting,MEDIUM
30.3,43.6,0.0,47.0,loamy,vegetative,MEDIUM
31.5,48.6,14.4,81.1,sandy,vegetative,LOW
29.6,39.1,18.4,60.5,clay,flowering,LOW
28.9,46.0,0.0,76.6,clay,flowering,LOW
39.3,83.5,3.2,67.8,clay,seedling,LOW
28.4,48.3,0.0,38.8,clay,flowering,MEDIUM
19.0,64.1,3.0,37.8,clay,vegetative,LOW
41.8,51.2,3.9,59.1,clay,vegetative,MEDIUM
40.5,65.6,1.6,21.8,loamy,flowering,HIGH
30.0,77.3,0.0,54.8,sandy,fruiting,MEDIUM
30.1,39.2,0.0,80.7,sandy,seedling,MEDIUM
22.6,73.2,1.7,70.0,sandy,vegetative,LOW
29.7,50.6,14.5,80.9,clay,vegetative,LOW
27.2,58.0,0.0,56.3,sandy,fruiting,MEDIUM
35.2,65.8,0.0,49.9,sandy,flowering,HIGH
20.0,87.3,2.6,45.7,clay,vegetative,LOW
18.4,35.6,0.9,52.2,sandy,flowering,MEDIUM
21.4,91.2,0.0,50.7,clay,vegetative,LOW
19.0,49.0,0.0,33.6,loamy,seedling,MEDIUM
23.9,32.0,0.0,61.4,sandy,vegetative,MEDIUM
29.0,53.0,0.0,35.2,clay,vegetative,MEDIUM
22.5,64.2,0.0,30.1,sandy,flowering,HIGH
36.4,77.1,5.1,60.1,sandy,flowering,MEDIUM
19.4,66.8,3.1,41.4,clay,fruiting,LOW
33.4,57.8,21.7,55.5,clay,seedling,LOW
18.7,44.2,32.8,64.7,loamy,flowering,LOW
34.8,95.0,0.0,58.3,loamy,vegetative,MEDIUM
40.9,39.8,2.8,27.8,sandy,fruiting,HIGH
28.6,62.0,0.0,72.8,clay,fruiting,LOW
22.1,32.6,3.9,31.4,clay,flowering,MEDIUM
30.6,30.5,0.0,53.6,sandy,flowering,MEDIUM
23.1,63.6,0.0,38.1,sandy,vegetative,MEDIUM
37.6,88.9,0.0,18.5,loamy,flowering,HIGH
29.7,53.1,0.0,48.6,clay,flowering,MEDIUM
38.6,29.1,0.0,32.4,sandy,vegetative,HIGH
38.8,90.7,0.0,34.4,clay,seedling,MEDIUM
37.9,87.5,0.0,40.4,clay,fruiting,MEDIUM
27.0,65.4,0.0,59.8,clay,seedling,LOW
21.7,38.2,0.0,50.3,sandy,flowering,MEDIUM
22.7,78.0,0.0,59.8,clay,vegetative,LOW
34.1,83.3,0.0,52.3,clay,seedling,MEDIUM
23.6,30.6,0.5,45.7,loamy,vegetative,LOW
27.8,70.5,14.6,58.3,loamy,seedling,LOW
30.9,76.9,32.9,91.1,sandy,flowering,LOW
34.7,73.4,0.0,19.5,loamy,vegetative,HIGH
41.7,58.5,0.0,52.1,clay,seedling,MEDIUM
38.4,29.7,0.0,48.2,clay,flowering,MEDIUM
18.5,41.3,3.9,58.4,loamy,seedling,LOW
33.5,36.8,16.4,88.3,loamy,vegetative,LOW
30.6,83.4,0.0,32.2,sandy,seedling,HIGH
24.5,25.2,0.0,60.6,loamy,flowering,MEDIUM
18.3,59.2,3.4,65.5,sandy,seedling,MEDIUM
27.6,47.3,0.0,45.8,sandy,fruiting,HIGH
18.1,53.1,0.0,52.0,loamy,fruiting,MEDIUM
38.2,75.4,0.0,45.1,sandy,fruiting,HIGH
23.6,42.6,14.0,77.4,loamy,fruiting,LOW
40.1,54.9,2.1,23.9,loamy,fruiting,HIGH
38.3,38.7,0.0,21.2,sandy,fruiting,HIGH
35.9,64.0,4.5,41.4,clay,vegetative,LOW
29.6,49.9,1.9,50.7,sandy,fruiting,HIGH
32.7,29.8,30.4,95.0,sandy,seedling,LOW
28.7,29.2,0.0,46.4,loamy,seedling,HIGH
30.3,66.8,0.0,11.0,loamy,flowering,HIGH
31.6,41.7,0.0,55.3,sandy,seedling,HIGH
22.1,82.2,2.2,56.4,loamy,vegetative,LOW
35.8,83.6,0.0,28.3,loamy,vegetative,MEDIUM
35.7,63.3,0.0,70.3,clay,seedling,MEDIUM
35.3,82.1,4.3,22.3,clay,seedling,MEDIUM
31.3,53.5,0.0,47.2,loamy,fruiting,MEDIUM
26.7,90.7,0.0,24.5,clay,seedling,MEDIUM
25.0,79.5,0.0,47.2,loamy,vegetative,LOW
29.1,67.6,14.9,39.9,clay,fruiting,LOW
37.1,74.7,2.9,53.2,sandy,seedling,MEDIUM
24.8,70.8,0.0,64.7,sandy,flowering,MEDIUM
33.4,42.1,0.0,64.9,sandy,vegetative,MEDIUM
40.0,87.8,0.0,30.1,loamy,flowering,HIGH
24.4,41.3,0.0,53.5,clay,flowering,MEDIUM
39.1,38.7,1.3,54.4,loamy,vegetative,MEDIUM
40.6,52.9,0.0,32.3,sandy,seedling,HIGH
20.7,27.2,3.5,46.6,loamy,fruiting,MEDIUM
21.1,84.0,23.5,92.1,sandy,seedling,LOW
24.4,39.7,0.0,79.4,loamy,seedling,MEDIUM
24.5,49.7,4.4,74.6,loamy,seedling,LOW
37.3,76.2,8.2,27.7,loamy,fruiting,MEDIUM
41.5,72.5,0.0,49.2,sandy,seedling,HIGH
29.1,55.0,21.2,73.4,sandy,vegetative,LOW
22.7,35.0,0.0,33.4,sandy,flowering,HIGH
27.5,93.8,0.0,5.9,sandy,fruiting,HIGH
34.7,82.2,0.0,71.9,sandy,flowering,MEDIUM
22.7,82.4,0.0,45.5,loamy,fruiting,MEDIUM
37.7,25.7,0.5,48.1,loamy,flowering,HIGH
22.3,72.8,0.0,58.2,sandy,fruiting,MEDIUM
32.9,59.7,0.0,39.3,sandy,flowering,HIGH
28.0,28.1,17.0,85.8,loamy,flowering,LOW
27.6,30.0,0.0,80.5,sandy,fruiting,MEDIUM
27.4,40.2,0.0,7.6,sandy,flowering,HIGH
24.2,77.6,2.0,56.0,loamy,fruiting,MEDIUM
29.3,79.5,0.0,70.5,loamy,vegetative,LOW
25.5,51.9,0.0,43.9,loamy,seedling,MEDIUM
31.2,29.5,1.1,18.2,sandy,seedling,HIGH
26.9,31.8,1.5,54.2,sandy,flowering,HIGH
18.8,94.8,0.0,34.6,clay,fruiting,MEDIUM
24.0,48.4,0.0,59.9,clay,vegetative,LOW
21.8,39.7,0.0,17.7,clay,seedling,MEDIUM
31.6,56.6,6.1,45.7,loamy,fruiting,MEDIUM
20.7,28.7,3.2,58.3,clay,fruiting,LOW
19.6,38.5,0.0,46.0,clay,vegetative,LOW
25.1,64.3,0.0,30.8,loamy,flowering,MEDIUM
37.3,64.6,10.0,63.2,sandy,fruiting,MEDIUM
25.8,50.6,0.7,46.8,clay,seedling,LOW
22.2,71.3,0.0,47.5,clay,vegetative,LOW
18.6,59.6,0.0,36.0,sandy,fruiting,HIGH
37.2,89.8,0.0,51.4,sandy,vegetative,HIGH
29.0,88.5,0.0,47.6,sandy,vegetative,MEDIUM
25.5,37.6,0.0,63.2,sandy,seedling,MEDIUM
18.9,60.0,0.0,62.7,loamy,seedling,MEDIUM
19.0,30.0,0.0,44.2,clay,fruiting,MEDIUM
40.4,35.1,1.4,37.8,sandy,vegetative,HIGH
38.1,53.6,1.7,35.7,clay,flowering,MEDIUM
18.4,86.6,0.0,48.4,loamy,seedling,MEDIUM
39.3,26.8,0.0,51.0,sandy,fruiting,HIGH
28.5,44.2,0.0,61.6,clay,fruiting,LOW
29.8,79.0,0.0,53.4,clay,flowering,LOW
36.2,58.9,2.9,16.7,loamy,fruiting,HIGH
34.0,50.3,3.0,47.3,sandy,fruiting,HIGH
34.8,84.9,0.0,59.6,sandy,fruiting,MEDIUM
39.4,70.1,0.0,45.3,sandy,vegetative,HIGH
32.6,52.5,0.0,75.6,clay,seedling,MEDIUM
35.9,88.3,0.0,30.6,sandy,seedling,HIGH
30.5,51.6,24.8,70.5,loamy,flowering,LOW
41.7,80.4,5.0,41.3,loamy,flowering,MEDIUM
37.4,60.4,12.5,26.4,loamy,fruiting,MEDIUM
38.8,54.2,10.5,17.8,clay,fruiting,MEDIUM
20.6,87.7,0.7,77.7,sandy,vegetative,LOW
36.2,61.8,3.3,38.7,loamy,fruiting,MEDIUM
26.7,33.9,1.0,58.9,sandy,fruiting,MEDIUM
41.2,86.3,0.0,11.8,sandy,fruiting,HIGH
23.8,94.4,13.4,69.3,loamy,vegetative,LOW
24.8,66.7,37.0,35.3,sandy,fruiting,LOW
29.3,84.7,0.0,35.1,loamy,flowering,MEDIUM
29.3,80.9,0.0,44.1,sandy,flowering,MEDIUM
25.1,41.4,0.0,95.0,loamy,flowering,LOW
39.3,51.6,33.7,66.3,loamy,fruiting,LOW
28.4,69.9,0.0,30.7,clay,seedling,MEDIUM
36.8,73.8,0.0,11.3,sandy,vegetative,HIGH
32.0,55.8,0.0,86.7,loamy,fruiting,MEDIUM
32.6,52.2,26.9,95.0,loamy,flowering,LOW
19.2,70.7,0.0,24.2,clay,fruiting,MEDIUM
31.5,36.0,0.0,53.7,clay,seedling,MEDIUM
25.5,88.7,0.0,53.0,sandy,fruiting,MEDIUM
41.9,62.6,3.7,55.5,sandy,fruiting,HIGH
23.4,93.3,0.0,30.5,clay,fruiting,MEDIUM
41.2,32.1,2.7,49.7,clay,flowering,MEDIUM
41.5,81.3,0.0,22.5,sandy,vegetative,HIGH
35.1,63.9,1.0,89.8,sandy,flowering,MEDIUM
25.3,39.0,2.9,48.1,clay,fruiting,MEDIUM
26.1,53.8,16.3,55.4,sandy,seedling,LOW
18.5,75.4,0.0,60.0,sandy,vegetative,LOW
40.9,65.6,3.6,46.8,sandy,seedling,HIGH
37.0,37.0,1.5,60.9,sandy,seedling,HIGH
37.4,57.5,1.3,25.3,loamy,seedling,HIGH
37.5,84.1,8.3,87.9,loamy,vegetative,LOW
28.0,69.2,0.0,34.1,loamy,flowering,MEDIUM
26.8,54.1,0.0,49.1,loamy,fruiting,MEDIUM
28.3,76.0,10.9,53.3,clay,seedling,LOW
22.7,25.5,3.7,56.5,clay,seedling,LOW
33.5,92.9,0.0,59.8,sandy,flowering,MEDIUM
26.3,61.6,0.0,51.7,loamy,fruiting,MEDIUM
18.2,92.1,0.0,67.7,sandy,fruiting,LOW
26.7,43.2,0.0,26.5,clay,flowering,MEDIUM
28.4,29.0,0.0,46.8,loamy,vegetative,MEDIUM
30.7,91.4,0.0,41.6,loamy,seedling,MEDIUM
19.0,72.1,0.0,29.6,loamy,seedling,MEDIUM
27.9,58.8,16.1,85.4,loamy,seedling,LOW
28.3,56.8,0.0,65.0,sandy,vegetative,MEDIUM
25.7,70.6,0.0,51.2,sandy,vegetative,MEDIUM
35.5,49.1,3.5,82.2,clay,vegetative,LOW
24.5,66.9,2.5,40.9,loamy,fruiting,MEDIUM
25.2,71.3,0.0,23.6,clay,seedling,MEDIUM
21.8,73.5,14.4,58.1,clay,seedling,LOW
38.3,36.1,16.9,76.1,loamy,vegetative,LOW
23.9,72.2,0.7,27.5,clay,vegetative,LOW
35.5,41.6,0.0,35.4,clay,seedling,MEDIUM
20.0,48.0,2.4,50.5,sandy,flowering,MEDIUM
27.2,70.3,0.0,19.7,clay,flowering,MEDIUM
20.3,55.3,6.2,74.4,clay,flowering,LOW
32.7,54.9,0.0,39.2,loamy,fruiting,HIGH
39.1,55.8,0.0,56.0,loamy,fruiting,MEDIUM
35.3,32.8,0.0,81.1,loamy,vegetative,MEDIUM
28.5,72.6,1.0,32.5,loamy,flowering,MEDIUM
27.8,71.3,8.8,54.5,clay,fruiting,LOW
36.2,63.2,0.0,27.1,clay,seedling,MEDIUM
21.8,51.8,0.0,59.4,sandy,flowering,MEDIUM
37.6,68.9,0.0,85.6,clay,flowering,LOW
41.9,45.9,2.0,54.0,loamy,seedling,HIGH
19.2,60.3,10.4,76.9,loamy,seedling,LOW
21.9,44.0,8.6,42.5,loamy,flowering,MEDIUM
33.7,28.7,1.3,73.9,clay,flowering,LOW
34.4,92.4,30.0,70.4,loamy,flowering,LOW
26.3,61.8,0.0,39.4,clay,flowering,MEDIUM
19.2,91.5,13.1,95.0,sandy,vegetative,LOW
29.8,76.3,3.0,33.0,clay,vegetative,LOW
27.5,61.0,5.8,29.1,sandy,fruiting,HIGH
38.3,59.5,0.0,34.6,clay,flowering,MEDIUM
18.7,26.5,0.0,48.0,clay,vegetative,MEDIUM
23.2,26.7,3.9,42.7,clay,seedling,MEDIUM
33.1,88.1,0.0,22.4,clay,fruiting,MEDIUM
32.8,48.9,0.6,29.5,loamy,flowering,HIGH
25.1,65.4,0.0,39.4,loamy,fruiting,MEDIUM
36.8,71.5,0.0,47.3,loamy,seedling,MEDIUM
35.7,30.3,0.0,28.5,clay,vegetative,MEDIUM
29.8,89.1,0.0,37.8,loamy,vegetative,LOW
25.5,51.2,12.6,62.8,clay,fruiting,LOW
31.9,28.7,11.4,95.0,clay,flowering,LOW
38.0,62.6,14.1,55.8,clay,flowering,LOW
38.2,32.8,4.1,43.2,sandy,vegetative,MEDIUM
34.4,69.4,0.0,46.5,loamy,seedling,MEDIUM
37.3,40.1,0.0,66.2,loamy,vegetative,MEDIUM
31.2,51.9,0.0,25.3,clay,flowering,MEDIUM
19.8,59.9,2.7,42.6,clay,vegetative,LOW
41.3,74.4,0.0,73.6,clay,flowering,MEDIUM
37.9,80.4,26.0,57.3,clay,seedling,LOW
34.4,73.1,0.0,35.9,sandy,flowering,HIGH
30.5,82.2,0.0,31.8,sandy,flowering,HIGH
32.1,27.2,0.0,67.1,loamy,flowering,MEDIUM
35.3,34.2,11.7,63.0,loamy,flowering,MEDIUM
33.2,72.5,0.0,47.9,clay,flowering,MEDIUM
34.9,94.6,0.0,10.5,loamy,seedling,HIGH
24.4,55.2,0.0,61.6,loamy,seedling,MEDIUM
34.1,88.1,0.6,42.5,clay,seedling,MEDIUM
23.5,42.8,0.0,7.5,loamy,vegetative,HIGH
41.3,64.2,0.0,58.3,clay,seedling,MEDIUM
19.7,50.3,0.0,13.0,clay,fruiting,MEDIUM
34.4,92.7,0.0,46.7,clay,flowering,MEDIUM
40.6,39.0,0.0,23.1,loamy,seedling,HIGH
35.6,75.9,0.0,16.5,sandy,vegetative,HIGH
21.9,27.8,0.0,50.8,sandy,flowering,HIGH
35.5,27.5,0.0,39.7,loamy,fruiting,HIGH
41.0,30.8,0.0,32.7,sandy,flowering,HIGH
39.4,88.8,3.2,53.4,clay,vegetative,MEDIUM
30.8,41.6,9.7,61.0,sandy,fruiting,MEDIUM
22.0,70.4,1.6,40.7,loamy,vegetative,MEDIUM
40.9,84.6,0.0,39.5,loamy,seedling,HIGH
31.2,31.5,2.2,34.6,sandy,fruiting,HIGH
37.5,72.5,9.5,13.4,loamy,vegetative,MEDIUM
40.4,75.1,0.0,29.5,sandy,vegetative,HIGH
35.0,76.4,0.0,32.2,loamy,seedling,HIGH
38.5,81.2,0.0,58.7,sandy,fruiting,HIGH
29.6,83.3,0.0,95.0,clay,fruiting,LOW
23.2,75.3,10.7,38.3,loamy,fruiting,LOW
31.7,31.4,0.0,59.5,loamy,fruiting,MEDIUM
35.3,30.4,0.0,48.5,sandy,seedling,HIGH
31.1,92.0,0.0,18.4,clay,vegetative,MEDIUM
31.7,41.6,8.7,91.0,clay,flowering,LOW
20.5,88.3,0.0,60.2,sandy,flowering,MEDIUM
20.2,72.8,36.5,64.4,clay,vegetative,LOW
26.0,27.5,0.0,51.6,sandy,seedling,HIGH
35.4,88.9,3.8,62.7,clay,vegetative,LOW
33.6,52.9,0.0,47.5,sandy,flowering,HIGH
22.1,81.0,0.0,73.0,loamy,vegetative,LOW
36.5,40.6,39.7,95.0,sandy,fruiting,LOW
37.2,75.5,3.6,53.5,clay,flowering,MEDIUM
35.6,41.4,0.0,32.1,sandy,seedling,HIGH
38.0,68.1,3.6,59.4,sandy,flowering,MEDIUM
39.6,93.0,0.0,14.2,loamy,fruiting,HIGH
18.1,38.2,0.0,61.6,clay,flowering,MEDIUM
41.4,69.9,0.0,50.9,loamy,vegetative,MEDIUM
26.5,57.0,0.0,51.0,loamy,fruiting,MEDIUM
31.6,75.7,0.0,5.0,loamy,vegetative,HIGH
35.8,83.3,0.0,27.0,sandy,fruiting,HIGH
21.2,85.3,0.0,53.0,sandy,vegetative,MEDIUM
41.3,34.6,0.0,72.9,sandy,vegetative,HIGH
35.5,78.3,0.0,44.9,sandy,seedling,HIGH
25.5,40.8,2.8,58.4,clay,vegetative,LOW
28.2,48.4,15.6,71.3,sandy,flowering,LOW
36.2,52.2,0.0,51.2,clay,seedling,MEDIUM
25.7,54.7,0.0,39.9,loamy,flowering,MEDIUM
30.4,77.2,0.0,69.9,clay,seedling,LOW
25.8,60.1,0.0,73.7,clay,seedling,LOW
23.8,86.8,11.1,84.9,clay,seedling,LOW
28.4,63.3,0.0,56.3,clay,seedling,MEDIUM
18.0,44.8,0.0,82.1,sandy,seedling,MEDIUM
30.0,67.6,0.0,40.7,loamy,fruiting,MEDIUM
30.1,81.3,0.0,59.5,loamy,seedling,MEDIUM
22.1,88.4,0.0,66.3,clay,flowering,LOW
37.0,43.0,2.5,29.5,loamy,vegetative,MEDIUM
36.7,75.4,0.0,26.2,sandy,seedling,HIGH
37.3,69.7,0.0,21.4,loamy,fruiting,HIGH
22.9,47.7,11.8,53.8,clay,seedling,LOW
41.2,42.0,0.0,62.1,clay,flowering,MEDIUM
32.9,58.3,7.4,56.2,clay,vegetative,LOW
27.8,93.7,19.0,81.9,loamy,seedling,LOW
19.6,78.4,0.0,48.7,clay,seedling,LOW
23.9,49.4,7.3,13.0,loamy,seedling,MEDIUM
30.8,69.0,22.4,60.8,sandy,fruiting,LOW
21.5,26.8,38.1,72.9,sandy,vegetative,LOW
20.0,58.7,26.0,95.0,loamy,vegetative,LOW
39.5,35.3,0.0,27.5,loamy,fruiting,HIGH
41.6,36.0,0.0,37.6,loamy,vegetative,HIGH
19.6,52.2,0.0,91.5,sandy,fruiting,LOW
28.1,26.3,0.0,5.4,sandy,fruiting,HIGH
26.2,26.5,0.0,65.6,loamy,vegetative,MEDIUM
34.8,35.4,0.0,46.1,sandy,seedling,HIGH
29.5,67.3,0.0,75.8,clay,seedling,LOW
30.1,73.6,0.0,48.4,sandy,fruiting,MEDIUM
34.1,90.9,0.0,81.5,sandy,seedling,MEDIUM
27.8,83.7,10.5,57.2,clay,seedling,LOW
33.4,52.6,14.1,53.5,clay,seedling,LOW
30.4,79.5,3.0,48.6,loamy,vegetative,MEDIUM
38.6,63.2,2.4,41.0,loamy,flowering,MEDIUM
26.5,35.8,3.6,36.6,loamy,fruiting,MEDIUM
35.5,67.1,3.5,29.8,sandy,seedling,HIGH
29.0,80.1,0.6,6.4,sandy,seedling,HIGH
20.5,76.3,0.0,74.9,loamy,flowering,LOW
24.5,80.6,1.5,49.5,clay,flowering,LOW
38.1,79.4,0.0,41.2,loamy,seedling,HIGH
19.8,58.3,0.0,37.8,sandy,seedling,HIGH
35.2,50.9,0.0,45.6,sandy,vegetative,MEDIUM
40.8,94.3,0.0,56.8,clay,vegetative,MEDIUM
35.9,59.8,0.0,67.2,loamy,flowering,MEDIUM
24.7,61.6,6.0,58.6,loamy,flowering,LOW
26.3,94.6,7.4,66.1,clay,seedling,LOW
19.5,89.3,0.0,34.4,loamy,flowering,MEDIUM
30.1,62.0,2.8,37.8,sandy,seedling,HIGH
31.7,64.8,0.0,73.9,loamy,fruiting,MEDIUM
34.9,33.3,14.7,73.7,loamy,flowering,LOW
24.8,45.2,4.6,58.4,loamy,fruiting,LOW
33.4,86.2,4.0,55.4,loamy,vegetative,LOW
35.7,26.1,4.5,49.2,sandy,vegetative,HIGH
24.9,49.6,2.0,46.3,clay,seedling,MEDIUM
22.5,83.7,0.0,90.2,sandy,seedling,LOW
29.5,66.9,0.0,37.9,loamy,fruiting,HIGH
26.0,46.3,5.2,46.1,clay,fruiting,LOW
41.7,43.5,0.0,7.1,sandy,fruiting,HIGH
20.8,48.1,0.0,70.1,loamy,seedling,MEDIUM
26.4,66.7,1.3,72.2,clay,vegetative,LOW
35.0,83.0,1.8,68.7,loamy,fruiting,LOW
19.9,64.7,0.0,55.2,sandy,fruiting,MEDIUM
23.8,44.4,4.5,92.3,loamy,seedling,LOW
25.6,79.1,0.0,48.7,sandy,flowering,MEDIUM
23.0,74.5,0.0,48.0,clay,flowering,LOW
32.6,33.6,0.0,35.4,sandy,vegetative,HIGH
34.2,55.1,0.0,69.2,clay,flowering,LOW
23.6,37.9,0.0,48.2,clay,seedling,MEDIUM
36.9,75.1,0.0,5.0,loamy,vegetative,HIGH
26.5,84.0,0.0,81.8,loamy,flowering,LOW
27.8,63.3,0.0,44.1,clay,fruiting,MEDIUM
30.3,53.4,0.0,56.6,sandy,seedling,HIGH
23.7,43.4,9.2,95.0,sandy,vegetative,LOW
22.5,62.3,1.9,76.0,clay,fruiting,LOW
40.6,68.8,11.8,7.0,loamy,vegetative,MEDIUM
19.4,51.7,26.9,47.7,sandy,fruiting,LOW
31.9,57.4,5.2,46.7,loamy,vegetative,MEDIUM
26.9,81.6,16.4,95.0,loamy,flowering,LOW
26.8,79.7,5.5,55.3,sandy,vegetative,MEDIUM
31.7,34.1,0.0,22.7,clay,fruiting,HIGH
32.8,65.3,0.0,16.4,loamy,vegetative,MEDIUM
36.3,62.2,0.8,51.8,sandy,fruiting,HIGH
19.8,92.3,0.0,75.6,loamy,fruiting,LOW
38.2,53.1,2.4,45.8,sandy,fruiting,HIGH
30.9,38.9,2.9,27.7,loamy,flowering,HIGH
35.4,38.1,9.8,64.5,sandy,fruiting,MEDIUM
18.4,63.2,3.8,69.6,clay,seedling,LOW
33.5,53.2,0.0,54.8,sandy,fruiting,HIGH
31.9,37.5,3.5,54.9,loamy,seedling,MEDIUM
30.6,87.3,0.0,59.0,clay,seedling,MEDIUM
28.9,79.0,4.3,32.3,sandy,flowering,MEDIUM
37.4,91.5,2.6,62.9,clay,vegetative,LOW
28.8,29.3,0.0,53.7,clay,fruiting,MEDIUM
37.8,74.6,0.0,17.5,loamy,flowering,HIGH
20.0,87.4,4.4,64.5,sandy,vegetative,LOW
33.6,88.1,14.4,27.8,loamy,flowering,MEDIUM
19.4,72.4,9.7,54.2,clay,fruiting,LOW
27.3,41.8,0.0,42.4,clay,flowering,MEDIUM
31.1,62.3,0.0,48.9,clay,fruiting,MEDIUM
21.3,27.9,0.0,29.1,sandy,seedling,HIGH
30.1,31.0,0.0,61.5,clay,vegetative,LOW
35.4,82.1,4.4,27.2,sandy,flowering,HIGH
34.5,94.6,0.0,46.7,loamy,flowering,MEDIUM
26.8,77.4,13.8,36.8,clay,flowering,LOW
35.4,46.3,0.0,70.1,clay,seedling,MEDIUM
35.6,87.8,0.0,62.7,sandy,vegetative,MEDIUM
34.1,76.2,0.0,45.3,loamy,vegetative,MEDIUM
22.9,45.5,0.0,35.8,clay,fruiting,MEDIUM
33.8,48.1,0.0,33.7,sandy,flowering,HIGH
19.6,77.9,1.2,37.9,clay,vegetative,LOW
31.8,64.2,0.0,50.7,sandy,seedling,HIGH
41.8,82.4,0.7,66.6,loamy,vegetative,MEDIUM
24.8,37.9,0.0,40.2,loamy,vegetative,MEDIUM
20.4,74.1,11.7,58.4,clay,flowering,LOW
35.6,79.2,0.0,28.3,sandy,fruiting,HIGH
20.5,75.2,0.0,18.6,sandy,seedling,HIGH
18.5,31.8,0.0,45.3,loamy,fruiting,MEDIUM
22.1,29.7,0.0,42.1,clay,vegetative,LOW
36.4,46.4,17.0,82.8,loamy,seedling,LOW
33.8,61.0,0.0,67.3,clay,seedling,MEDIUM
34.4,72.0,1.2,44.3,clay,fruiting,MEDIUM
38.6,63.6,0.0,40.2,clay,fruiting,MEDIUM
26.9,57.3,16.5,70.1,clay,vegetative,LOW
33.3,38.1,1.3,78.0,clay,vegetative,LOW
29.5,45.1,0.0,31.9,clay,vegetative,MEDIUM
23.7,73.5,0.0,28.8,sandy,fruiting,HIGH
20.5,72.5,0.0,58.2,clay,flowering,LOW
36.4,39.6,0.0,53.6,clay,fruiting,MEDIUM
30.1,84.8,0.0,56.6,loamy,vegetative,LOW
36.5,89.9,0.0,28.8,loamy,fruiting,HIGH
25.7,36.8,8.2,80.1,loamy,flowering,LOW
33.3,91.2,0.0,67.1,loamy,vegetative,MEDIUM
19.4,40.3,4.8,48.1,sandy,fruiting,MEDIUM
35.7,76.3,0.0,48.0,clay,flowering,MEDIUM
27.0,49.7,0.0,49.5,clay,flowering,MEDIUM
19.3,28.5,4.5,62.9,clay,vegetative,LOW
40.8,93.9,14.1,37.1,sandy,vegetative,LOW
32.3,73.1,0.0,28.4,clay,flowering,MEDIUM
40.6,77.5,0.0,64.4,clay,flowering,LOW
28.9,79.5,0.0,34.7,clay,vegetative,MEDIUM
25.9,55.9,0.0,40.7,clay,vegetative,MEDIUM
38.9,38.0,0.0,46.1,clay,flowering,MEDIUM
32.8,34.5,0.0,21.3,clay,seedling,MEDIUM
30.4,84.0,0.0,17.6,loamy,fruiting,HIGH
